LAMMPS data file via MB ab initio 2012 timestep = 1

3240 atoms
2 atom types

-15.35 30.7 xlo xhi
-15.35 30.7 ylo yhi
-15.35 30.7 zlo zhi

Masses

1 72.63
2 78.971

Atoms # atomic

226 2 -1.92 -0.39 5.209
227 2 -1.24 -9.309 6.771
228 2 -1.72 -0.3 13.92
229 2 -3.98 -12.57 12.32
230 2 -13.18 -8.41 0.6724
231 2 -5.954 -14.206 6.438
232 2 -3.56 -4.24 10.14
233 2 -1.45 -10.298 15.26
234 2 -0.18 -2.76 10.42
235 2 -12.576 -8.767 12.62
236 2 -2.05 -9.553 11.48
237 2 -10.592 -15.25145 5.251
238 2 -9.14 -11.082 10.97
239 2 -6.17 -13.13 2.929
240 2 -0.38 -12.73 5.809
241 1 -11.305 -3.69 17.798
242 1 -13.008 -7.889 20.766
243 1 -14.8768 -13.406 26.4
244 1 -14.6958 -10.437 26.36
245 1 -11.885 -0.11 28.02
246 1 -14.9791 -2.7 28.02
247 1 -10.467 -5.582 30.61
248 1 -11.17 -8.054 26.47
249 1 -14.7499 -10.699 20.838
250 1 -6.113 -5.72 28.84
251 1 -5.0 -3.81 16.743
252 1 -7.662 -13.426 20.005
253 1 -2.73 -5.402 17.773
254 1 -0.31 -0.02 16.1105
255 1 -5.11 -12.785 29.79
256 1 -2.3 -11.303 21.756
257 1 -9.735 -1.4 27.19
258 1 -1.17 -7.595 19.493
259 1 -5.29 -11.725 21.894
260 1 -5.02 -5.637 24.877
261 1 -2.12 -5.942 26.19
262 1 -7.086 -0.59 24.61
263 1 -2.21 -8.64 29.22
264 1 -0.64 -3.09 22.296
265 1 -2.01 -14.019 28.39
266 1 -15.2042 -5.06 26.12
267 1 -11.733 -1.07 19.492
268 1 -6.514 -4.36 23.497
269 1 -0.04 -1.18 19.522
270 1 -13.309 -9.569 17.685
271 1 -11.739 -9.142 29.87
272 1 -6.8 -1.42 15.4985
273 1 -9.642 -2.43 24.877
274 1 -7.644 -14.281 27.8
275 1 -10.424 -11.407 16.3169
276 1 -1.35 -12.536 29.85
277 1 -5.05 -5.803 21.172
278 1 -12.141 -5.576 23.563
279 1 -4.8 -6.805 17.691
280 1 -7.558 -12.055 16.699
281 2 -13.85 -4.89 27.98
282 2 -4.79 -8.945 16.507
283 2 -4.64 -7.174 23.008
284 2 -5.803 -6.797 26.86
285 2 -2.95 -5.15 20.408
286 2 -15.0132 -3.2 20.07
287 2 -12.578 -11.816 18.282
288 2 -1.66 -14.272 26.06
289 2 -12.691 -14.206 29.96
290 2 -11.556 -1.82 28.65
291 2 -14.6775 -6.476 20.459
292 2 -13.69 -14.9761 19.382
293 2 -6.304 -10.884 30.6
294 2 -8.869 -1.46 23.293
295 2 -2.71 -3.6 16.1559
296 2 -10.923 -6.89 21.931
297 2 -5.26 -2.93 29.86
298 2 -2.48 -7.873 24.823
299 2 -1.54 -0.97 17.358
300 2 -3.65 -12.17 23.686
301 2 -12.867 -10.314 21.357
302 2 -14.186 -5.749 23.344
303 2 -8.397 -4.28 24.865
304 2 -9.27 -13.665 16.2437
305 2 -5.725 -1.89 17.592
306 2 -6.773 -4.31 21.228
307 2 -13.306 -0.49 15.6031
308 2 -9.022 -8.767 27.16
309 2 -9.367 -4.88 17.716
310 2 -11.518 -3.3 20.373
311 2 -4.17 -11.282 20.16
312 2 -7.388 -1.0 27.04
313 2 -6.3 -14.063 25.71
314 2 -6.998 -10.854 22.912
315 2 -9.9 -8.004 15.4792
316 2 -14.3916 -11.82 24.64
317 2 -14.5843 -11.958 28.17
318 2 -9.517 -12.481 20.846
319 2 -3.47 -12.693 15.7552
320 2 -4.45 -8.205 29.64
321 2 -0.63 -7.034 29.52
322 2 -10.205 -14.9998 26.97
323 2 -2.59 -5.27 28.43
324 2 -5.23 -2.17 23.9
325 2 -8.3 -0.33 20.201
326 2 -8.52 -10.459 20.882
327 2 -11.159 -1.45 17.473
328 2 -8.188 -5.86 27.96
329 2 -6.245 -14.7679 30.1
330 2 -10.137 -4.31 28.9
331 2 -9.0 -10.161 17.328
332 2 -10.727 -11.294 29.82
333 2 -12.738 -4.93 16.2386
334 2 -5.588 -7.533 19.671
335 2 -11.027 -5.868 25.78
336 2 -14.014 -15.1191 26.72
